Date,High,Low,Open,Close
2024-03-26 04:00:00,1.08412,1.08364,1.08369,1.08401
2024-03-26 05:00:00,1.0848200000000001,1.08397,1.08401,1.08471
2024-03-26 06:00:00,1.08519,1.08463,1.08471,1.08508
2024-03-26 07:00:00,1.08529,1.08397,1.08508,1.08424
2024-03-26 08:00:00,1.08517,1.08386,1.08423,1.08494
2024-03-26 09:00:00,1.08559,1.08456,1.08495,1.08537
2024-03-26 10:00:00,1.08643,1.08529,1.08537,1.0855299999999999
2024-03-26 11:00:00,1.08599,1.08533,1.0855299999999999,1.0857
2024-03-26 12:00:00,1.08593,1.08488,1.0857,1.0852
2024-03-26 13:00:00,1.08586,1.08468,1.0852,1.08529
2024-03-26 14:00:00,1.08548,1.0838,1.08529,1.08411
2024-03-26 15:00:00,1.08443,1.08252,1.08411,1.08282
2024-03-26 16:00:00,1.08322,1.08243,1.08282,1.08283
2024-03-26 17:00:00,1.08357,1.08268,1.08283,1.08304
2024-03-26 18:00:00,1.08348,1.08297,1.08304,1.08328
2024-03-26 19:00:00,1.08349,1.08286,1.08328,1.08287
2024-03-26 20:00:00,1.08319,1.08284,1.08287,1.08307
2024-03-26 21:00:00,1.08325,1.0829,1.08294,1.08318
2024-03-26 22:00:00,1.0833,1.08318,1.08328,1.08327
2024-03-26 23:00:00,1.08329,1.08303,1.08327,1.08324
2024-03-27 00:00:00,1.08327,1.08275,1.08324,1.08295
2024-03-27 01:00:00,1.08308,1.08205,1.08295,1.08233
2024-03-27 02:00:00,1.08278,1.08234,1.08234,1.08258
2024-03-27 03:00:00,1.0828,1.08242,1.08258,1.08262
2024-03-27 04:00:00,1.08303,1.08261,1.08262,1.08298
2024-03-27 05:00:00,1.08298,1.08254,1.08298,1.08262
2024-03-27 06:00:00,1.08327,1.08246,1.08262,1.08322
2024-03-27 07:00:00,1.08338,1.0823,1.08322,1.08264
2024-03-27 08:00:00,1.08303,1.08213,1.08263,1.08287
2024-03-27 09:00:00,1.08392,1.08267,1.08286,1.08278
2024-03-27 10:00:00,1.08348,1.08261,1.08277,1.08328
2024-03-27 11:00:00,1.08351,1.08181,1.08328,1.08209
2024-03-27 12:00:00,1.08217,1.08151,1.08209,1.08189
2024-03-27 13:00:00,1.08194,1.08108,1.08189,1.08169
2024-03-27 14:00:00,1.08213,1.08138,1.08169,1.08146
2024-03-27 15:00:00,1.08225,1.08138,1.08146,1.0820400000000001
2024-03-27 16:00:00,1.08257,1.08188,1.08202,1.08231
2024-03-27 17:00:00,1.08249,1.08175,1.08231,1.08192
2024-03-27 18:00:00,1.08232,1.08185,1.08192,1.08222
2024-03-27 19:00:00,1.08275,1.08206,1.08222,1.08271
2024-03-27 20:00:00,1.08291,1.08262,1.08271,1.08274
2024-03-27 21:00:00,1.08269,1.08212,1.08256,1.08259
2024-03-27 22:00:00,1.08263,1.08103,1.0826,1.08137
2024-03-27 23:00:00,1.0815,1.08111,1.08137,1.08125
2024-03-28 00:00:00,1.08202,1.08081,1.08125,1.08175
2024-03-28 01:00:00,1.08193,1.0815,1.08175,1.08179
2024-03-28 02:00:00,1.0826,1.08175,1.08179,1.08223
2024-03-28 03:00:00,1.08242,1.08212,1.08222,1.08217
2024-03-28 04:00:00,1.08243,1.0820400000000001,1.08217,1.08235
2024-03-28 05:00:00,1.0826500000000001,1.08219,1.08235,1.08238
2024-03-28 06:00:00,1.08239,1.08151,1.08238,1.08179
2024-03-28 07:00:00,1.08185,1.08003,1.08179,1.08007
2024-03-28 08:00:00,1.0802,1.0789900000000001,1.08007,1.07919
2024-03-28 09:00:00,1.07921,1.07751,1.07919,1.07754
2024-03-28 10:00:00,1.07929,1.07751,1.07754,1.07892
2024-03-28 11:00:00,1.07948,1.07828,1.07892,1.07839
2024-03-28 12:00:00,1.08089,1.07837,1.07839,1.08081
2024-03-28 13:00:00,1.0818,1.08029,1.08081,1.08118
2024-03-28 14:00:00,1.08188,1.07978,1.08118,1.08002
2024-03-28 15:00:00,1.08074,1.07939,1.08002,1.08013
2024-03-28 16:00:00,1.08053,1.07929,1.08013,1.07993
2024-03-28 17:00:00,1.08019,1.07951,1.07993,1.07962
2024-03-28 18:00:00,1.07985,1.0786,1.07962,1.07874
2024-03-28 19:00:00,1.07894,1.07845,1.07873,1.0788
2024-03-28 20:00:00,1.07889,1.0785,1.07879,1.07876
2024-03-28 21:00:00,1.07895,1.07825,1.07856,1.07877
2024-03-28 22:00:00,1.07939,1.07861,1.07888,1.07874
2024-03-28 23:00:00,1.07919,1.07856,1.07874,1.07914
2024-03-29 00:00:00,1.07913,1.07836,1.07913,1.07839
2024-03-29 01:00:00,1.0784799999999999,1.07759,1.07839,1.07759
2024-03-29 02:00:00,1.07793,1.07739,1.07759,1.07788
2024-03-29 03:00:00,1.07793,1.07744,1.07788,1.07745
2024-03-29 04:00:00,1.0777,1.07744,1.07745,1.07767
2024-03-29 05:00:00,1.07779,1.07741,1.07767,1.0775
2024-03-29 06:00:00,1.07765,1.07744,1.0775,1.07756
2024-03-29 07:00:00,1.07813,1.0768,1.07754,1.0768
2024-03-29 08:00:00,1.0778699999999999,1.0768,1.0768,1.07785
2024-03-29 09:00:00,1.07815,1.07724,1.07785,1.07815
2024-03-29 10:00:00,1.07879,1.07812,1.07815,1.0783800000000001
2024-03-29 11:00:00,1.07916,1.07836,1.0783800000000001,1.0787
2024-03-29 12:00:00,1.0805,1.07767,1.0787,1.07978
2024-03-29 13:00:00,1.0803,1.07938,1.07978,1.07981
2024-03-29 14:00:00,1.07989,1.07938,1.07981,1.07948
2024-03-29 15:00:00,1.07951,1.07877,1.07948,1.07919
2024-03-29 16:00:00,1.07929,1.07865,1.0792,1.07878
2024-03-29 17:00:00,1.07891,1.07872,1.07878,1.07881
2024-03-29 18:00:00,1.07897,1.07875,1.07881,1.07888
2024-03-29 19:00:00,1.07936,1.0788,1.07888,1.07894
2024-03-29 20:00:00,1.07944,1.07871,1.07894,1.07881
2024-03-31 21:00:00,1.07921,1.07888,1.07889,1.07904
2024-03-31 22:00:00,1.07968,1.07852,1.07921,1.07868
2024-03-31 23:00:00,1.07946,1.07856,1.07868,1.07932
2024-04-01 00:00:00,1.07988,1.07902,1.07932,1.07913
2024-04-01 01:00:00,1.07945,1.07856,1.07913,1.07867
2024-04-01 02:00:00,1.07896,1.07849,1.07867,1.07878
2024-04-01 03:00:00,1.07913,1.07847,1.07878,1.07903
2024-04-01 04:00:00,1.07913,1.07841,1.07903,1.07867
2024-04-01 05:00:00,1.07872,1.07827,1.07868,1.07853
2024-04-01 06:00:00,1.07905,1.07844,1.07853,1.07866
2024-04-01 07:00:00,1.07921,1.07831,1.07866,1.07861
2024-04-01 08:00:00,1.07916,1.07832,1.07861,1.07898
2024-04-01 09:00:00,1.0790899999999999,1.07858,1.07898,1.0786
2024-04-01 10:00:00,1.07866,1.07797,1.0786,1.07813
2024-04-01 11:00:00,1.07877,1.07799,1.07813,1.07841
2024-04-01 12:00:00,1.07858,1.07771,1.07841,1.07818
2024-04-01 13:00:00,1.07831,1.07718,1.07818,1.07735
2024-04-01 14:00:00,1.07733,1.07394,1.07733,1.07444
2024-04-01 15:00:00,1.07454,1.07309,1.07444,1.07326
2024-04-01 16:00:00,1.0737,1.07312,1.07326,1.07364
2024-04-01 17:00:00,1.0744,1.07366,1.07366,1.07417
2024-04-01 18:00:00,1.07427,1.07369,1.07417,1.07376
2024-04-01 19:00:00,1.07427,1.07374,1.07376,1.07417
2024-04-01 20:00:00,1.07431,1.07414,1.07417,1.07426
2024-04-01 21:00:00,1.07436,1.07372,1.07422,1.07429
2024-04-01 22:00:00,1.07434,1.07399,1.07434,1.07399
2024-04-01 23:00:00,1.07399,1.07357,1.07399,1.07373
2024-04-02 00:00:00,1.07389,1.0731,1.07373,1.07371
2024-04-02 01:00:00,1.07382,1.07303,1.07372,1.07341
2024-04-02 02:00:00,1.07353,1.07296,1.07341,1.07348
2024-04-02 03:00:00,1.07362,1.07297,1.07348,1.073
2024-04-02 04:00:00,1.0734,1.07293,1.073,1.07332
2024-04-02 05:00:00,1.07349,1.0726,1.07332,1.07267
2024-04-02 06:00:00,1.0732,1.07246,1.07266,1.07287
2024-04-02 07:00:00,1.07428,1.0726,1.07287,1.0742
2024-04-02 08:00:00,1.0742,1.07265,1.0742,1.07313
2024-04-02 09:00:00,1.07431,1.07311,1.07313,1.0742
2024-04-02 10:00:00,1.07458,1.07387,1.0742,1.07451
2024-04-02 11:00:00,1.07536,1.0743,1.07451,1.07517
2024-04-02 12:00:00,1.0756000000000001,1.07456,1.07516,1.0749
2024-04-02 13:00:00,1.07682,1.0748,1.0749,1.07647
2024-04-02 14:00:00,1.0779,1.07586,1.07647,1.07657
2024-04-02 15:00:00,1.07717,1.07644,1.07657,1.07689
2024-04-02 16:00:00,1.07703,1.07647,1.07689,1.07682
2024-04-02 17:00:00,1.07688,1.07645,1.07682,1.07672
2024-04-02 18:00:00,1.07685,1.07623,1.07672,1.07635
2024-04-02 19:00:00,1.07682,1.07602,1.07635,1.0768
2024-04-02 20:00:00,1.07696,1.07658,1.0768,1.07692
2024-04-02 21:00:00,1.07732,1.07692,1.07692,1.07729
2024-04-02 22:00:00,1.07729,1.0768,1.07729,1.07683
2024-04-02 23:00:00,1.07689,1.07667,1.07683,1.0768
2024-04-03 00:00:00,1.0771600000000001,1.07659,1.0768,1.07689
2024-04-03 01:00:00,1.07737,1.07658,1.07689,1.07722
2024-04-03 02:00:00,1.07749,1.0771600000000001,1.07722,1.07743
2024-04-03 03:00:00,1.07794,1.07743,1.07743,1.07773
2024-04-03 04:00:00,1.07781,1.07746,1.07773,1.07747
2024-04-03 05:00:00,1.07774,1.07741,1.07747,1.07753
2024-04-03 06:00:00,1.07758,1.07671,1.07753,1.07693
2024-04-03 07:00:00,1.07723,1.0764,1.07694,1.07705
2024-04-03 08:00:00,1.07773,1.07698,1.07705,1.07718
2024-04-03 09:00:00,1.07747,1.0765,1.07718,1.07678
2024-04-03 10:00:00,1.07767,1.07663,1.07679,1.07755
2024-04-03 11:00:00,1.07849,1.07755,1.07755,1.07839
2024-04-03 12:00:00,1.07863,1.0773,1.07839,1.07779
2024-04-03 13:00:00,1.07926,1.07778,1.07782,1.07889
2024-04-03 14:00:00,1.08242,1.07889,1.07889,1.08231
2024-04-03 15:00:00,1.08305,1.08194,1.0823,1.08267
2024-04-03 16:00:00,1.08362,1.0820400000000001,1.08267,1.08306
2024-04-03 17:00:00,1.08341,1.08255,1.08307,1.08321
2024-04-03 18:00:00,1.08368,1.08315,1.08321,1.08348
2024-04-03 19:00:00,1.08349,1.08293,1.08348,1.08335
2024-04-03 20:00:00,1.08367,1.08325,1.08335,1.08356
2024-04-03 21:00:00,1.08357,1.08276,1.08356,1.08327
2024-04-03 22:00:00,1.08382,1.0833,1.08331,1.08377
2024-04-03 23:00:00,1.08408,1.08363,1.08377,1.0838
2024-04-04 00:00:00,1.08434,1.08347,1.0838,1.0843099999999999
2024-04-04 01:00:00,1.08439,1.08401,1.0843099999999999,1.08407
2024-04-04 02:00:00,1.08444,1.08382,1.08407,1.08428
2024-04-04 03:00:00,1.08434,1.08401,1.08428,1.08426
2024-04-04 04:00:00,1.08447,1.08426,1.08426,1.08426
2024-04-04 05:00:00,1.08465,1.08412,1.08426,1.08418
2024-04-04 06:00:00,1.08463,1.0839,1.08418,1.08399
2024-04-04 07:00:00,1.08583,1.08392,1.08399,1.08572
2024-04-04 08:00:00,1.08626,1.08509,1.08572,1.08619
2024-04-04 09:00:00,1.08655,1.08554,1.08619,1.08586
2024-04-04 10:00:00,1.08616,1.08557,1.08586,1.08597
2024-04-04 11:00:00,1.08622,1.0852,1.08597,1.08527
2024-04-04 12:00:00,1.08703,1.08507,1.08527,1.08697
2024-04-04 13:00:00,1.08766,1.08642,1.08697,1.08698
2024-04-04 14:00:00,1.08761,1.08667,1.08698,1.08676
2024-04-04 15:00:00,1.08689,1.08623,1.08676,1.0865
2024-04-04 16:00:00,1.0867,1.08581,1.0865,1.08588
2024-04-04 17:00:00,1.08618,1.08582,1.08588,1.086
2024-04-04 18:00:00,1.086,1.08466,1.086,1.08501
2024-04-04 19:00:00,1.08507,1.08333,1.08501,1.08337
2024-04-04 20:00:00,1.08386,1.08318,1.08337,1.08366
2024-04-04 21:00:00,1.08398,1.08305,1.08366,1.08379
2024-04-04 22:00:00,1.084,1.08357,1.08378,1.08364
2024-04-04 23:00:00,1.08402,1.08359,1.08366,1.08364
2024-04-05 00:00:00,1.0844,1.08349,1.08364,1.08416
2024-04-05 01:00:00,1.0843,1.0825,1.08416,1.08268
2024-04-05 02:00:00,1.08283,1.08233,1.08268,1.08253
2024-04-05 03:00:00,1.08279,1.08247,1.08253,1.08268
2024-04-05 04:00:00,1.08279,1.08249,1.08268,1.08263
2024-04-05 05:00:00,1.0828,1.08252,1.08263,1.08272
2024-04-05 06:00:00,1.0833,1.08225,1.08272,1.08305
2024-04-05 07:00:00,1.0841,1.08303,1.08306,1.0839
2024-04-05 08:00:00,1.08463,1.08361,1.08389,1.08376
2024-04-05 09:00:00,1.08422,1.08348,1.08376,1.08388
2024-04-05 10:00:00,1.08392,1.08327,1.08388,1.08347
2024-04-05 11:00:00,1.08416,1.08307,1.08346,1.08351
2024-04-05 12:00:00,1.08479,1.08002,1.0835,1.08093
2024-04-05 13:00:00,1.08137,1.07914,1.08093,1.08011
2024-04-05 14:00:00,1.08264,1.0796999999999999,1.08011,1.0818699999999999
2024-04-05 15:00:00,1.08434,1.08161,1.0818699999999999,1.08402
2024-04-05 16:00:00,1.08445,1.08332,1.08402,1.08357
2024-04-05 17:00:00,1.08389,1.08315,1.08357,1.08329
2024-04-05 18:00:00,1.0838,1.08307,1.08329,1.08348
2024-04-05 19:00:00,1.08369,1.0832,1.08348,1.08354
2024-04-05 20:00:00,1.08377,1.08338,1.08355,1.0836999999999999
2024-04-07 21:00:00,1.08372,1.08354,1.08359,1.08368
2024-04-07 22:00:00,1.08374,1.08272,1.08369,1.08281
2024-04-07 23:00:00,1.0833,1.08278,1.08281,1.08298
2024-04-08 00:00:00,1.08301,1.08231,1.08299,1.08271
2024-04-08 01:00:00,1.08364,1.08269,1.08271,1.08353
2024-04-08 02:00:00,1.08433,1.08349,1.08353,1.08407
2024-04-08 03:00:00,1.08418,1.08322,1.08407,1.08333
2024-04-08 04:00:00,1.08354,1.08311,1.08333,1.0832
2024-04-08 05:00:00,1.08372,1.08321,1.08321,1.08346
2024-04-08 06:00:00,1.08376,1.08298,1.08346,1.08339
2024-04-08 07:00:00,1.08377,1.08285,1.08341,1.08322
2024-04-08 08:00:00,1.08353,1.08223,1.08322,1.08235
2024-04-08 09:00:00,1.08299,1.08209,1.08235,1.0828
2024-04-08 10:00:00,1.08341,1.08259,1.0828,1.08323
2024-04-08 11:00:00,1.08331,1.08233,1.08323,1.08237
2024-04-08 12:00:00,1.08355,1.08216,1.08237,1.08343
2024-04-08 13:00:00,1.08534,1.08343,1.08343,1.08517
2024-04-08 14:00:00,1.08563,1.08435,1.08517,1.08533
2024-04-08 15:00:00,1.08588,1.08494,1.08533,1.08526
2024-04-08 16:00:00,1.08529,1.08467,1.08526,1.08501
2024-04-08 17:00:00,1.08592,1.08494,1.08501,1.08578
2024-04-08 18:00:00,1.08622,1.08556,1.08578,1.08572
2024-04-08 19:00:00,1.08588,1.0856,1.08572,1.08568
2024-04-08 20:00:00,1.08599,1.08562,1.08568,1.0859
2024-04-08 21:00:00,1.08621,1.08515,1.08578,1.08588
2024-04-08 22:00:00,1.08611,1.0859,1.0859,1.0860400000000001
2024-04-08 23:00:00,1.08635,1.08605,1.08605,1.0862
2024-04-09 00:00:00,1.08634,1.08576,1.0862,1.08586
2024-04-09 01:00:00,1.0862,1.08569,1.08586,1.08596
2024-04-09 02:00:00,1.08623,1.08557,1.08596,1.08569
2024-04-09 03:00:00,1.08574,1.08539,1.08569,1.08554
2024-04-09 04:00:00,1.08584,1.08554,1.08554,1.08565
2024-04-09 05:00:00,1.08586,1.0856,1.08565,1.08578
2024-04-09 06:00:00,1.08627,1.08512,1.08578,1.08521
2024-04-09 07:00:00,1.08601,1.08514,1.08521,1.08532
2024-04-09 08:00:00,1.08586,1.08491,1.08535,1.08575
2024-04-09 09:00:00,1.08659,1.08564,1.08575,1.0865
2024-04-09 10:00:00,1.08706,1.0865,1.0865,1.08691
2024-04-09 11:00:00,1.08728,1.08593,1.08691,1.08613
2024-04-09 12:00:00,1.08839,1.08603,1.08613,1.08806
2024-04-09 13:00:00,1.08851,1.08761,1.08806,1.0878700000000001
2024-04-09 14:00:00,1.08822,1.08531,1.0878700000000001,1.08573
2024-04-09 15:00:00,1.08589,1.08522,1.08573,1.08556
2024-04-09 16:00:00,1.08601,1.08536,1.08556,1.08545
2024-04-09 17:00:00,1.08554,1.08511,1.08545,1.08515
2024-04-09 18:00:00,1.08547,1.08501,1.08515,1.0853
2024-04-09 19:00:00,1.08573,1.08477,1.0853,1.08565
2024-04-09 20:00:00,1.08591,1.08555,1.08566,1.08565
2024-04-09 21:00:00,1.08589,1.08524,1.08562,1.08573
2024-04-09 22:00:00,1.08587,1.08566,1.08574,1.08586
2024-04-09 23:00:00,1.08598,1.08577,1.08586,1.08588
2024-04-10 00:00:00,1.08589,1.08551,1.08588,1.08571
2024-04-10 01:00:00,1.08589,1.08514,1.08571,1.08544
2024-04-10 02:00:00,1.08555,1.08509,1.08544,1.08534
2024-04-10 03:00:00,1.0854300000000001,1.08521,1.08534,1.0853
2024-04-10 04:00:00,1.08536,1.08505,1.0853,1.08525
2024-04-10 05:00:00,1.08557,1.08512,1.08525,1.08517
2024-04-10 06:00:00,1.08549,1.08478,1.08517,1.08533
2024-04-10 07:00:00,1.08572,1.08509,1.08533,1.08554
2024-04-10 08:00:00,1.08606,1.08513,1.08554,1.0860400000000001
2024-04-10 09:00:00,1.08655,1.08567,1.0860400000000001,1.08616
2024-04-10 10:00:00,1.08658,1.08603,1.08616,1.08644
2024-04-10 11:00:00,1.08664,1.08549,1.08644,1.08555
2024-04-10 12:00:00,1.08647,1.07783,1.08555,1.07807
2024-04-10 13:00:00,1.07812,1.07495,1.07807,1.0751
2024-04-10 14:00:00,1.0767,1.07457,1.0751,1.07533
2024-04-10 15:00:00,1.07546,1.07333,1.07533,1.07367
2024-04-10 16:00:00,1.07374,1.07287,1.07366,1.0735999999999999
2024-04-10 17:00:00,1.0754299999999999,1.07291,1.0735999999999999,1.07505
2024-04-10 18:00:00,1.07542,1.07351,1.07505,1.07363
2024-04-10 19:00:00,1.07455,1.07357,1.07362,1.0743800000000001
2024-04-10 20:00:00,1.07457,1.07413,1.0743800000000001,1.0742
2024-04-10 21:00:00,1.07446,1.07381,1.0742,1.07422
2024-04-10 22:00:00,1.07439,1.07402,1.07428,1.07431
2024-04-10 23:00:00,1.07447,1.07392,1.07431,1.0741
2024-04-11 00:00:00,1.07458,1.07383,1.07411,1.07425
2024-04-11 01:00:00,1.07469,1.07411,1.07425,1.07461
2024-04-11 02:00:00,1.07469,1.07444,1.07461,1.07455
2024-04-11 03:00:00,1.07489,1.07445,1.07455,1.07447
2024-04-11 04:00:00,1.07466,1.0744,1.07447,1.07462
2024-04-11 05:00:00,1.07472,1.07428,1.07462,1.07428
2024-04-11 06:00:00,1.07428,1.07267,1.07428,1.07283
2024-04-11 07:00:00,1.07448,1.07279,1.07284,1.0743
2024-04-11 08:00:00,1.07498,1.07383,1.0743,1.07405
2024-04-11 09:00:00,1.07408,1.07289,1.07405,1.0731
2024-04-11 10:00:00,1.07337,1.07263,1.0731,1.07298
2024-04-11 11:00:00,1.07342,1.07254,1.07298,1.07284
2024-04-11 12:00:00,1.07468,1.07152,1.07284,1.07414
2024-04-11 13:00:00,1.07564,1.07283,1.07415,1.07347
2024-04-11 14:00:00,1.07347,1.06992,1.07347,1.07051
2024-04-11 15:00:00,1.07214,1.0702,1.07051,1.0721
2024-04-11 16:00:00,1.07233,1.07136,1.07212,1.07176
2024-04-11 17:00:00,1.07297,1.07154,1.07176,1.07277
2024-04-11 18:00:00,1.07345,1.0725,1.07278,1.07256
2024-04-11 19:00:00,1.0732,1.07253,1.07256,1.07288
2024-04-11 20:00:00,1.07291,1.07253,1.07287,1.0725500000000001
2024-04-11 21:00:00,1.07277,1.0721,1.07257,1.07266
2024-04-11 22:00:00,1.07293,1.0726,1.07265,1.0728
2024-04-11 23:00:00,1.07283,1.07239,1.0728,1.0726
2024-04-12 00:00:00,1.07276,1.07224,1.0726,1.07259
2024-04-12 01:00:00,1.07282,1.0723,1.07259,1.07244
2024-04-12 02:00:00,1.07274,1.07233,1.07244,1.07266
2024-04-12 03:00:00,1.07266,1.07153,1.07266,1.0717
2024-04-12 04:00:00,1.07174,1.07108,1.0717,1.07112
2024-04-12 05:00:00,1.0714,1.07106,1.07112,1.07114
2024-04-12 06:00:00,1.07122,1.0681,1.07114,1.06829
2024-04-12 07:00:00,1.06874,1.06742,1.06832,1.06842
2024-04-12 08:00:00,1.06851,1.06709,1.06842,1.06711
2024-04-12 09:00:00,1.06749,1.0655000000000001,1.06711,1.06604
2024-04-12 10:00:00,1.06609,1.06441,1.06604,1.06469
2024-04-12 11:00:00,1.06592,1.0646,1.06469,1.06511
2024-04-12 12:00:00,1.06556,1.06314,1.06511,1.06383
2024-04-12 13:00:00,1.06439,1.0631,1.06383,1.0642800000000001
2024-04-12 14:00:00,1.06462,1.06226,1.0642800000000001,1.06298
2024-04-12 15:00:00,1.06509,1.06293,1.06297,1.06467
2024-04-12 16:00:00,1.0647,1.0637699999999999,1.06467,1.06417
2024-04-12 17:00:00,1.06497,1.06405,1.06418,1.0647
2024-04-12 18:00:00,1.06505,1.06389,1.0647,1.0639
2024-04-12 19:00:00,1.06427,1.06373,1.0639,1.06383
2024-04-12 20:00:00,1.06442,1.06371,1.06383,1.06413
2024-04-14 21:00:00,1.0636700000000001,1.063,1.06338,1.06343
2024-04-14 22:00:00,1.06515,1.06342,1.06347,1.06495
2024-04-14 23:00:00,1.065,1.06434,1.06496,1.0646
2024-04-15 00:00:00,1.06497,1.06433,1.0646,1.06456
2024-04-15 01:00:00,1.06507,1.06393,1.06456,1.06497
2024-04-15 02:00:00,1.06549,1.0649,1.06497,1.06506
2024-04-15 03:00:00,1.06537,1.06475,1.06506,1.06519
2024-04-15 04:00:00,1.0654,1.06471,1.0652,1.06525
2024-04-15 05:00:00,1.0659,1.06506,1.06525,1.06572
2024-04-15 06:00:00,1.06648,1.06516,1.06572,1.06543
2024-04-15 07:00:00,1.0661,1.06499,1.06542,1.06581
2024-04-15 08:00:00,1.06618,1.06538,1.0658,1.06564
2024-04-15 09:00:00,1.06624,1.06535,1.06563,1.06551
2024-04-15 10:00:00,1.06598,1.06516,1.06552,1.06576
2024-04-15 11:00:00,1.06652,1.06516,1.06576,1.06547
2024-04-15 12:00:00,1.06575,1.0631,1.06547,1.06478
2024-04-15 13:00:00,1.06607,1.0634,1.06479,1.06368
2024-04-15 14:00:00,1.0637699999999999,1.06219,1.0636700000000001,1.06268
2024-04-15 15:00:00,1.06451,1.06226,1.06269,1.06436
2024-04-15 16:00:00,1.06474,1.06346,1.06437,1.06359
2024-04-15 17:00:00,1.06395,1.06231,1.06357,1.06287
2024-04-15 18:00:00,1.0631599999999999,1.06235,1.06287,1.0625
2024-04-15 19:00:00,1.06272,1.06203,1.06251,1.06263
2024-04-15 20:00:00,1.06269,1.06209,1.06263,1.06233
2024-04-15 21:00:00,1.0625,1.06223,1.06223,1.06249
2024-04-15 22:00:00,1.06279,1.06244,1.06248,1.0627
2024-04-15 23:00:00,1.06285,1.06242,1.0627,1.06247
2024-04-16 00:00:00,1.0625499999999999,1.0618,1.06247,1.06184
2024-04-16 01:00:00,1.06193,1.0607,1.06184,1.06159
2024-04-16 02:00:00,1.06177,1.06063,1.0616,1.06099
2024-04-16 03:00:00,1.06125,1.06071,1.06099,1.06113
2024-04-16 04:00:00,1.06142,1.061,1.06113,1.06139
2024-04-16 05:00:00,1.06205,1.06137,1.06141,1.06183
2024-04-16 06:00:00,1.062,1.06023,1.06182,1.06102
2024-04-16 07:00:00,1.06228,1.06102,1.06102,1.0618
2024-04-16 08:00:00,1.06247,1.06125,1.0618,1.06185
2024-04-16 09:00:00,1.06349,1.06167,1.06182,1.06298
2024-04-16 10:00:00,1.06324,1.06232,1.06297,1.06261
2024-04-16 11:00:00,1.06473,1.06258,1.06261,1.06422
2024-04-16 12:00:00,1.06536,1.0636,1.06423,1.0639
2024-04-16 13:00:00,1.06437,1.06276,1.06385,1.06296
2024-04-16 14:00:00,1.06448,1.06276,1.06297,1.06317
2024-04-16 15:00:00,1.06394,1.06217,1.06317,1.06274
2024-04-16 16:00:00,1.06282,1.06188,1.06274,1.06256
2024-04-16 17:00:00,1.06256,1.06013,1.0625499999999999,1.06209
2024-04-16 18:00:00,1.06349,1.06161,1.06209,1.0630600000000001
2024-04-16 19:00:00,1.06319,1.06176,1.06305,1.06217
2024-04-16 20:00:00,1.06229,1.06147,1.06218,1.06147
2024-04-16 21:00:00,1.06196,1.06132,1.06147,1.06161
2024-04-16 22:00:00,1.06198,1.06127,1.06165,1.06197
2024-04-16 23:00:00,1.06253,1.06193,1.06198,1.06209
2024-04-17 00:00:00,1.06239,1.06171,1.06209,1.06221
2024-04-17 01:00:00,1.06296,1.06204,1.0622,1.06278
2024-04-17 02:00:00,1.06356,1.06271,1.06279,1.06341
2024-04-17 03:00:00,1.06345,1.0627,1.0634,1.06274
2024-04-17 04:00:00,1.06311,1.06244,1.06275,1.06246
2024-04-17 05:00:00,1.06245,1.06098,1.06245,1.06126
2024-04-17 06:00:00,1.06378,1.06061,1.06128,1.06342
2024-04-17 07:00:00,1.06343,1.06241,1.06342,1.06251
2024-04-17 08:00:00,1.0648900000000001,1.06241,1.06252,1.06405
2024-04-17 09:00:00,1.06487,1.06354,1.06405,1.06411
2024-04-17 10:00:00,1.06467,1.06381,1.06411,1.06392
2024-04-17 11:00:00,1.06491,1.06322,1.06392,1.06361
2024-04-17 12:00:00,1.0642800000000001,1.06315,1.06362,1.06344
2024-04-17 13:00:00,1.06527,1.06344,1.06344,1.06437
2024-04-17 14:00:00,1.06445,1.063,1.06437,1.06361
2024-04-17 15:00:00,1.06462,1.06361,1.06361,1.06438
2024-04-17 16:00:00,1.06563,1.06361,1.06436,1.06494
2024-04-17 17:00:00,1.06687,1.06479,1.06493,1.06682
2024-04-17 18:00:00,1.06797,1.06669,1.06682,1.067
2024-04-17 19:00:00,1.0672,1.06644,1.067,1.06715
2024-04-17 20:00:00,1.06737,1.06696,1.0671599999999999,1.06706
2024-04-17 21:00:00,1.06723,1.06673,1.0671,1.06714
2024-04-17 22:00:00,1.06752,1.06714,1.06717,1.06726
2024-04-17 23:00:00,1.06737,1.06681,1.06726,1.06692
2024-04-18 00:00:00,1.06704,1.06643,1.06691,1.06703
2024-04-18 01:00:00,1.06739,1.06644,1.06703,1.06701
2024-04-18 02:00:00,1.06789,1.06689,1.06702,1.06779
2024-04-18 03:00:00,1.06803,1.06753,1.06779,1.06799
2024-04-18 04:00:00,1.06801,1.06756,1.06798,1.06782
2024-04-18 05:00:00,1.0684,1.06749,1.06782,1.06814
2024-04-18 06:00:00,1.069,1.06791,1.06813,1.06846
2024-04-18 07:00:00,1.0688,1.06783,1.06846,1.06805
2024-04-18 08:00:00,1.06839,1.06748,1.06805,1.06785
2024-04-18 09:00:00,1.06812,1.067,1.06785,1.06701
2024-04-18 10:00:00,1.06771,1.06699,1.067,1.06758
2024-04-18 11:00:00,1.06791,1.067,1.06758,1.06775
2024-04-18 12:00:00,1.06797,1.06598,1.06776,1.06635
2024-04-18 13:00:00,1.06684,1.06464,1.06636,1.06508
